player_id,team_id,player_name,team,position,R1,R2,R3,R4,R5,R6,appearance,Total
62398.0,8.0,Nemanja Matic,Chelsea,Midfielder,4.32641348489,6.42040816327,2.439,7.273,2.088,4.15947628545,2860.0,74.0
47431.0,8.0,Willian,Chelsea,Midfielder,7.17231457403,3.54020408163,10.073,2.078,1.8096,0.476699096708,1577.0,69.0
89085.0,8.0,Nathaniel Chalobah,Chelsea,Midfielder,0.603665847503,0.482653061224,0.2,1.039,0.9744,0.169352173394,215.0,24.0
49579.0,8.0,Pedro,Chelsea,Forward,5.58057729822,4.97918367347,11.512,8.312,1.2528,1.48545280637,2218.0,75.0
167767.0,8.0,Kenedy,Chelsea,Forward,0.145681863733,0.193424987112,0.0,0.0,0.0,0.0922379351569,98.0,12.0
38419.0,8.0,Loïc Remy,Chelsea,Forward,0.244881973463,0.156885590537,0.6,0.0,0.0,0.0,163.0,14.0
18507.0,8.0,Diego Costa,Chelsea,Forward,5.89503935428,7.16795918367,29.18,6.234,1.2528,1.45861863122,3193.0,92.0
94245.0,8.0,Michy Batshuayi,Chelsea,Forward,0.174145714557,0.729591836735,4.117,1.039,0.75168,0.0849557969169,325.0,31.0
11554.0,31.0,Julian Speroni,Crystal Palace,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20066.0,31.0,Wayne Hennessey,Crystal Palace,Goalkeeper,0.80434808288,2.61508067172,0.0,0.0,8.51904,0.0738125794905,2717.0,48.0
44413.0,31.0,Steve Mandanda,Crystal Palace,Goalkeeper,0.159122899779,0.83928978496,0.0,0.0,0.0,0.0,872.0,20.0
55494.0,31.0,Joel Ward,Crystal Palace,Defender,2.29703102005,3.44570806211,0.4,1.039,5.51232,5.78629766006,3580.0,61.0
49413.0,31.0,James Tomkins,Crystal Palace,Defender,0.784070310648,1.93748891872,3.917,0.0,4.5936,4.6284273438,2013.0,53.0
19188.0,31.0,Scott Dann,Crystal Palace,Defender,1.21381119977,1.82969023074,5.117,1.039,3.67488,5.19865841574,1901.0,55.0
106603.0,31.0,Ezekiel Fryers,Crystal Palace,Defender,0.310097056111,0.236772118234,0.0,1.039,0.0,0.256438724628,246.0,17.0
79228.0,31.0,Pape Souaré,Crystal Palace,Defender,0.293290669397,0.27623413794,0.0,0.0,0.0,0.736030055819,287.0,18.0
7906.0,31.0,Damien Delaney,Crystal Palace,Defender,1.29512154194,2.11939920468,0.2,2.078,3.67488,6.24491571975,2202.0,53.0
58786.0,31.0,Martin Kelly,Crystal Palace,Defender,1.41310777618,2.07993718498,0.0,2.078,2.75616,5.0602995096,2161.0,50.0
27341.0,31.0,Yohan Cabaye,Crystal Palace,Midfielder,4.70151301418,2.19158582609,6.356,3.117,0.696,3.38388515147,2277.0,60.0
55452.0,31.0,Yannick Bolasie,Crystal Palace,Midfielder,3.10045890816,1.50983713685,2.239,4.156,0.4176,0.771344137824,1104.0,45.0
82403.0,31.0,Wilfried Zaha,Crystal Palace,Midfielder,5.10617227484,3.02413819305,10.873,9.351,0.8352,1.76030392891,3142.0,68.0
75773.0,31.0,Lee Chung-yong,Crystal Palace,Midfielder,0.972591510231,0.509156303032,0.4,1.039,0.0,0.287454013949,529.0,24.0
59115.0,31.0,Mile Jedinak,Crystal Palace,Midfielder,0.261798161578,0.0923988754084,0.0,0.0,0.0,0.0948433787119,96.0,11.0
18805.0,31.0,Joe Ledley,Crystal Palace,Midfielder,0.900770653404,1.18674805603,1.239,0.0,0.2784,1.66097187718,1233.0,34.0
60252.0,31.0,Andros Townsend,Crystal Palace,Midfielder,6.99661929952,2.5765811403,5.717,4.156,0.8352,2.74281778373,2677.0,64.0
50471.0,31.0,James McArthur,Crystal Palace,Midfielder,2.23174752093,1.94903877815,6.395,3.117,0.8352,2.66136245393,2025.0,53.0
103100.0,31.0,Jonathan Williams,Crystal Palace,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49438.0,31.0,Jordon Mutch,Crystal Palace,Midfielder,0.126198037848,0.0760365745548,0.0,0.0,0.0,0.202072282312,79.0,10.0
44343.0,31.0,Bakary Sako,Crystal Palace,Midfielder,0.166575163325,0.149185684253,0.2,0.0,0.1392,0.0673135720934,155.0,12.0
19197.0,31.0,Jason Puncheon,Crystal Palace,Midfielder,8.55930384624,3.09247486133,2.2,5.195,0.8352,3.21548645008,3213.0,67.0
28541.0,31.0,Fraizer Campbell,Crystal Palace,Forward,0.152414279923,0.219447329095,1.239,0.0,0.0,0.0561250592151,228.0,17.0
59125.0,31.0,Connor Wickham,Crystal Palace,Forward,0.109644214162,0.439857146476,3.078,0.0,0.0,0.334973708723,457.0,25.0
204216.0,31.0,Keshi Anderson,Crystal Palace,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
